Gene_Hugo_Symbol,Entrez_Gene_Id
C11orf21,29125
GANC,2595
TBC1D15,64786
GRIN2D,2906
HPCA,3208
TMEM30A,55754
UBAC1,10422
PANK2,80025
COL4A4,1286
MARS,4141
NEU1,4758
IRF3,3661
USP47,55031
DBN1,1627
CTD-2369P2.12,0
VAMP7,6845
FANCD2,2177
PREPL,9581
PRR15L,79170
POLA2,23649
SHISA4,149345
TTC37,9652
DIO1,1733
MSMO1,6307
GNRH1,2796
H1FX,8971
ARHGAP20,57569
LCE2D,353141
PRKAR2A,5576
LTBP4,8425
HIST1H4E,8294
CETP,1071
IL33,90865
RP3-369A17.5,0
KIF21A,55605
ZNF93,81931
PRKG2,5593
MON1A,84315
LILRA2,11027
PCDH9,5101
FRMD4B,23150
WDR25,79446
C5orf49,134121
RGS22,26166
DCDC1,341019
BCAP31,10134
MAT2A,4144
NDUFA5,4698
TREM1,54210
PUSL1,126789
PTGES3,10728
SFTPD,6441
IQSEC3,440073
ZNF483,158399
LAGE3,8270
ATP13A3,79572
KRTAP5-6,440023
MS4A7,58475
KCNB1,3745
HLA-DMB,3109
TYMS,7298
CEL,1056
PLEKHA8,84725
GBX2,2637
CATSPERD,257062
DIAPH2,1730
NXF1,10482
RP11-514P8.7,0
FANCC,2176
CMTM5,116173
PRKCSH,5589
ATXN1,6310
WHAMM,123720
F2R,2149
SLC25A4,291
ATG16L2,89849
DNAH12,201625
SLC25A38,54977
FOXF1,2294
CCDC18,343099
CCDC78,124093
OR56B4,196335
BAZ1A,11177
OTUD1,220213
SKA3,221150
RPE,6120
DAB2IP,153090
DDC8,0
PCGF6,84108
PNCK,139728
ZNF217,7764
MFAP3L,9848
ITPKC,80271
TSPAN2,10100
CENPA,1058
RDM1,201299
DEPDC5,9681
ZNF692,55657
CCDC33,80125
CNPPD1,27013
FMO2,2327
FIGLA,344018
KCNN1,3780
KLHL33,123103
FIBP,9158
FLRT3,23767
TMEM2,23670
HBA2,3039
CLUL1,27098
CCDC174,51244
CALCOCO1,57658
TSPYL5,85453
KLHL15,80311
RHOH,399
GGACT,87769
IQGAP2,10788
UBE2R2,54926
AMZ2,51321
SLC25A40,55972
COX7B,1349
ATXN2,6311
RAB2B,84932
MPPE1,65258
TRAF3,7187
CEP63,80254
CRYM,1428
SOD1,6647
LRRC25,126364
DNPH1,10591
PROX2,283571
FAM117B,150864
LMOD3,56203
FGGY,55277
HSP90B1,7184
CCDC14,64770
FP15737,0
CRBN,51185
HPSE,10855
POU4F1,5457
ITPR2,3709
GDPD5,81544
WFS1,7466
CDC73,79577
TAF6,6878
BEST2,54831
AKAP13,11214
RNF26,79102
PSD3,23362
SCGB1A1,7356
TRPV4,59341
KRT7,3855
FAM187B,148109
FCGR1A,2209
DNAJC4,3338
CACNA1C,775
HORMAD1,84072
FAM217B,63939
STC2,8614
EMCN,51705
MIA2,117153
NTRK2,4915
C11orf73,51501
RAB7A,7879
RANGRF,29098
ZC3H12C,85463
SAP30,8819
EN2,2020
TACC1,6867
CCHCR1,54535
GPR34,2857
BMX,660
NPIPB11,728888
ZNF407,55628
PM20D2,135293
TAF6L,10629
CEP78,84131
AURKB,9212
CASP8,841
MIOX,55586
RFFL,117584
MPP2,4355
CENPP,401541
TRIAP1,51499
UBE2M,9040
GLIPR2,152007
DDX31,64794
METTL13,51603
CABIN1,23523
UNC93B1,81622
PCSK1,5122
TEKT4,150483
FMO6P,0
GOLGA8M,653720
ARHGEF1,9138
NAT2,10
UNC13D,201294
YWHAZ,7534
SLC4A2,6522
XG,7499
ATP5G2,517
TATDN1,83940
WDR43,23160
TIMM17B,10245
C6orf62,81688
MEIOB,64735
SPR,6697
TBC1D5,9779
AMH,268
IRS1,3667
DOCK7,85440
TIMP3,7078
CD5L,922
PSMD10,5716
ME1,4199
SLC16A6,9120
OVOL2,58495
SNX30,401548
DQX1,165545
GDF9,2661
EIF2S3,1968
GPR56,9289
MPHOSPH9,10198
C19orf24,55009
CHRNA2,1135
C12orf36,0
IFNE,338376
LDLRAD3,143458
C2orf44,80304
OR5M11,219487
C1orf127,148345
SLC1A7,6512
RORC,6097
WDR35,57539
SNX16,64089
SLC20A2,6575
RXRB,6257
FCGR3B,2215
CYB5D1,124637
MDFIC,29969
ROR1,4919
TMEM126B,55863
ARF5,381
THRA,7067
KLC3,147700
CD101,9398
TCF21,6943
RGL2,5863
AC016722.1,0
SLC25A12,8604
SRMS,6725
CRTC3,64784
CHD4,1108
ABCC9,10060
YPEL1,29799
HJURP,55355
SYT1,6857
KIR2DL1,3802
IGSF22,283284
PTGFRN,5738
SCTR,6344
NT5C1B,93034
SON,6651
PKP2,5318
CDK8,1024
PRPH2,5961
WBP1L,54838
SIGLEC5,8778
KIF20B,9585
XRN2,22803
LHX1,3975
FGFBP1,9982
CLN6,54982
UBE2K,3093
CDC42EP2,10435
SGOL1,151648
HOXB7,3217
NAP1L4,4676
RP1-102H19.8,0
TCF19,6941
PPP2R1A,5518
NBEA,26960
GBGT1,26301
LOXL2,4017
STYX,6815
LY6G6E,0
FAM46D,169966
C20orf195,79025
CD200R1,131450
FAM216B,144809
C21orf2,755
CLCN4,1183
PTPN21,11099
CHCHD3,54927
ZNF517,340385
WDR17,116966
APOBEC3B,9582
FHIT,2272
PRPF38A,84950
NDEL1,81565
XPO1,7514
RELL2,285613
SAMD9L,219285
ACYP2,98
FGFR3,2261
SUB1,10923
IL34,146433
RALGDS,5900
LAMB3,3914
KDM5A,5927
MAP3K15,389840
THEG,51298
MTA1,9112
ABCF3,55324
POF1B,79983
COL17A1,1308
LLGL2,3993
CACNA2D2,9254
GPER1,2852
RP1-27O5.3,0
TCAIM,285343
NAT9,26151
ESD,2098
ZNF366,167465
FOXO3,2309
STK39,27347
ALKBH4,54784
AZI2,64343
SEMA4B,10509
HMGA2,8091
HTRA2,27429
IFNGR1,3459
RP11-683L23.1,0
SLC27A5,10998
FSCN1,6624
CBX1,10951
CSF2RA,1438
NRL,4901
KPTN,11133
YEATS4,8089
MAP1S,55201
ALAS1,211
OLFM4,10562
TMEM184B,25829
HNRNPH3,3189
PUS3,83480
RELL1,768211
SMYD4,114826
PCNXL3,399909
EGR1,1958
RP11-697E2.6,0
ADNP2,22850
ANP32E,81611
NGFR,4804
KLHL13,90293
TUBGCP5,114791
MYCBP2,23077
SLC2A8,29988
EDA,1896
SYT17,51760
IL10RB,3588
STK38,11329
CYB5A,1528
DIABLO,56616
PPFIBP1,8496
PPP1R8,5511
FBLL1,0
EMD,2010
HHAT,55733
SEPP1,6414
TMTC3,160418
SLC6A13,6540
SLC34A2,10568
ARHGEF6,9459
RAB5B,5869
UPF1,5976
ARHGDIA,396
SYT2,127833
FBL,2091
CTC-241N9.1,0
GNPAT,8443
MPDU1,9526
ZXDC,79364
SNF8,11267
TERF1,7013
WDR75,84128
PTTG2,10744
NAA35,60560
GTF2H4,2968
FLII,2314
C20orf24,55969
RFC2,5982
EDDM3B,64184
HTATSF1,27336
AIM2,9447
SERTAD1,29950
PQLC1,80148
SCD5,79966
AGPAT2,10555
FAM134B,54463
HBG2,3048
MED12L,116931
MYLK4,340156
SIL1,64374
HSD17B14,51171
FAM71F1,84691
RP11-444E17.6,0
PTER,9317
DCBLD1,285761
FOXO1,2308
COL4A3,1285
RAET1G,353091
CCDC81,60494
COQ9,57017
SLC16A1,6566
FBXL5,26234
NDRG1,10397
MLLT3,4300
IGF2BP2,10644
CYSLTR2,57105
E2F6,1876
RARA,5914
PLCZ1,89869
OLFML1,283298
NIN,51199
NDUFAF4,29078
AC112721.1,0
EVL,51466
LILRB1,10859
FOXP3,50943
SCFD2,152579
ISOC2,79763
CADM4,199731
MPL,4352
NFE2L2,4780
CD3G,917
CLIC5,53405
AIFM3,150209
SPRR2G,6706
AP000295.9,0
PNRC1,10957
RBBP8NL,140893
CORO7,79585
AMICA1,120425
NNMT,4837
LRRC59,55379
ADRB1,153
PAEP,5047
IL11,3589
UCKL1,54963
CPA3,1359
HMBOX1,79618
HDHD3,81932
MRPL37,51253
PIN1,5300
MKKS,8195
CCDC127,133957
TSPYL2,64061
PHF20L1,51105
RING1,6015
WNT5A,7474
ABCB6,10058
MGAM,8972
RGS5,8490
RCAN1,1827
SART3,9733
VPS37D,155382
ACOT9,23597
N4BP2L2,10443
TMTC2,160335
FGD6,55785
API5,8539
SPINK7,84651
TCERG1,10915
LIMK2,3985
HHLA2,11148
DISP1,84976
HPN,3249
WISP2,8839
CCT7,10574
SLC25A53,401612
MLEC,9761
SCO1,6341
BOLA3,388962
TONSL,4796
DACT3,147906
SLC5A3,6526
SUPT7L,9913
TSPAN18,90139
DCST2,127579
MAML2,84441
ADAP2,55803
TREX1,11277
SIPA1L2,57568
RYR2,6262
MTFR1L,56181
PDLIM1,9124
SCLT1,132320
GPSM3,63940
PARP12,64761
HEATR1,55127
SLC1A1,6505
GREM1,26585
BIN3,55909
HIPK2,28996
UBTD1,80019
PPP1R15A,23645
SCGB1C1,147199
CYP21A2,1589
GEMIN4,50628
GLTSCR2,29997
INO80B,83444
SPATS1,221409
ZDHHC15,158866
MED11,400569
NDUFA4,4697
PHF5A,84844
WAS,7454
FOXD4L1,200350
HAUS5,23354
SIRT5,23408
NFATC1,4772
POMT1,10585
ACO2,50
MYO3A,53904
TSHR,7253
MYO1F,4542
LIPH,200879
KIF22,3835
KLHL21,9903
TIPARP,25976
MAP6,4135
EPDR1,54749
STX19,415117
ZNF318,24149
TTC34,100287898
NASP,4678
AGO2,27161
TRIM8,81603
SYT7,9066
CR1,1378
SATB1,6304
FADS2,9415
ZNF703,80139
CNST,163882
WDR92,116143
RAMP3,10268
CIDEA,1149
TK2,7084
SOX17,64321
SLIRP,81892
MED14,9282
EPHX1,2052
IRX5,10265
TBL1X,6907
SLC25A43,203427
COPZ1,22818
MAP7,9053
OTP,23440
COPS3,8533
ISL1,3670
PTH2R,5746
ANKRD45,339416
CLIC2,1193
KITLG,4254
HAP1,9001
CSNK2A1,1457
WDR82,80335
TMEM68,137695
HEATR5B,54497
SLC25A30,253512
SLC35A2,7355
C4B,721
AP1B1,162
TNFSF12,8742
C4orf17,84103
CTAG2,30848
DYRK1A,1859
SLK,9748
SRSF2,6427
RPL3L,6123
HAUS3,79441
PGM5,5239
MBNL2,10150
MAGEA12,4111
LARP4B,23185
GPR115,221393
C17orf50,146853
HSD17B4,3295
VIMP,55829
CHML,1122
CST6,1474
S100Z,170591
PLA2G4B,8681
AKR1C2,1646
RPS6KB2,6199
HOXC11,3227
C1orf68,100129271
RFC4,5984
RP11-366L20.2,0
RABL2A,11159
TMEM123,114908
CTD-2054N24.2,0
ASPM,259266
HSBP1L1,440498
MICALCL,84953
CH25H,9023
MILR1,284021
HOXC10,3226
KLHDC2,23588
NUDT11,55190
NDN,4692
FAR1,84188
SH2D1B,117157
ARL10,285598
RSPO1,284654
TUBB1,81027
TSPAN11,441631
TSPAN12,23554
METTL16,79066
UGT1A10,54575
CKS2,1164
GLT8D1,55830
NME8,51314
NDUFA2,4695
C22orf34,0
DLX1,1745
BRMS1,25855
ABI3,51225
PTGER1,5731
WDR24,84219
NRBP2,340371
GIMAP1,170575
FAM120A,23196
C17orf58,284018
CKAP2L,150468
KIAA1919,91749
MDH1,4190
CST5,1473
ATRNL1,26033
TMEM181,57583
IL2RB,3560
C8A,731
SLCO1B3,28234
CD46,4179
SRBD1,55133
RRP9,9136
ADCY6,112
S1PR4,8698
CTBS,1486
RBPJ,3516
ZFP36L2,678
CTD-2228K2.5,0
ZNF75D,7626
RFX1,5989
NEB,4703
SCRN3,79634
MICALL2,79778
FAM118B,79607
CRK,1398
MRM1,79922
IL16,3603
POLL,27343
MICU2,221154
DYRK2,8445
PCYT1A,5130
KPNB1,3837
CD3EAP,10849
CAPNS2,84290
GGT2,728441
ERH,2079
WRN,7486
GABPB1,2553
GJC2,57165
RMND5B,64777
RABGAP1L,9910
HEYL,26508
VASH1,22846
HSD17B8,7923
DIRC1,116093
SYTL1,84958
CCDC42,146849
WDR46,9277
CINP,51550
POLR1B,84172
SNX8,29886
PACSIN2,11252
CDK17,5128
ZNF296,162979
NAT10,55226
MS4A10,341116
LINGO4,339398
CADPS2,93664
GDF10,2662
YY1,7528
NEUROD2,4761
PAK1IP1,55003
LRSAM1,90678
SLC26A9,115019
EHHADH,1962
PTPRU,10076
LRRC15,131578
MRPL51,51258
NPAS1,4861
RAB8B,51762
BOLA1,51027
ANKRD12,23253
TINF2,26277
FAM214A,56204
ZFYVE26,23503
SLC8A1,6546
CPSF4L,642843
OIP5,11339
PPP1R26,9858
FTH1,2495
P2RX1,5023
FUT8,2530
IL13RA1,3597
RILP,83547
TOR3A,64222
FLVCR1,28982
CNOT11,55571
DENND3,22898
ERC2,26059
NEK11,79858
CCR1,1230
NET1,10276
DUSP22,56940
TLL2,7093
SLC2A1,6513
LRP1,4035
ATP2C2,9914
GMPR,2766
FAM210A,125228
RPL37,6167
LRWD1,222229
ODF3B,440836
LOXHD1,125336
MMP25,64386
PDGFB,5155
RBP1,5947
ADD1,118
HIF3A,64344
NADK2,133686
AKAP4,8852
NSMF,26012
TMEM154,201799
NLRC4,58484
B3GNT3,10331
OCIAD1,54940
ALX3,257
TMC7,79905
RPLP0,6175
COX5A,9377
RDX,5962
SIRT6,51548
L1CAM,3897
MDH1B,130752
ZNF471,57573
SGCG,6445
LRRC47,57470
GZMH,2999
GPRASP2,114928
ODF2,4957
PAQR5,54852
TMEM99,147184
ITGA6,3655
FOLR2,2350
GDF15,9518
GRIK2,2898
TEX11,56159
SYT15,83849
A4GALT,53947
USP5,8078
AMOTL2,51421
AGO3,192669
NTN1,9423
PODNL1,79883
C9orf41,138199
NXT2,55916
ARSH,347527
TRAPPC13,80006
ZFP64,55734
ITIH3,3699
SLC25A5,292
CLU,1191
FBXL17,64839
CCDC167,154467
COL22A1,169044
HIST1H2BN,8341
TEKT2,27285
FRK,2444
ROMO1,140823
SCGB2A1,4246
GPN2,54707
ZDHHC4,55146
SHANK2,22941
KATNBL1,79768
VPS4A,27183
KLHDC1,122773
C9orf85,138241
SLMO2,51012
RPA1,6117
CMTM2,146225
CDH2,1000
SLC43A1,8501
NDST1,3340
ZMYM1,79830
MXRA5,25878
RPS5,6193
LILRA3,11026
PIK3R2,5296
RP11-701P16.2,0
PHKG2,5261
TMEM167B,56900
PLCXD3,345557
ZAP70,7535
WDR90,197335
TIMM8A,1678
TAGLN,6876
CBWD6,150472
DCAF10,79269
AZI1,22994
GAL3ST2,64090
ILF3,3609
VPS72,6944
RNF146,81847
SLC22A3,6581
NUTM2F,54754
TRIP10,9322
ALDOC,230
ACTR8,93973
TXNRD1,7296
HNRNPAB,3182
TCEB1,6921
DOCK6,57572
SKA1,220134
AZIN1,51582
LIM2,3982
TBX20,57057
PHOSPHO1,162466
DNM1L,10059
PTBP1,5725
VPS36,51028
RHOU,58480
ATP1B3,483
MEX3D,399664
NUDT19,390916
CLPB,81570
EPB41L5,57669
TTC29,83894
FAM107B,83641
ZNF485,220992
CRY2,1408
LIMS2,55679
CERS4,79603
EGFL7,51162
RNPEPL1,57140
HOXA3,3200
ZNF544,27300
FN3KRP,79672
TMEM131,23505
GPBP1,65056
PRSS1,5644
PROK2,60675
RPL36,25873
CHRM3,1131
IFI30,10437
RHOT1,55288
TFAP2D,83741
RCN3,57333
CCNG1,900
TCF20,6942
SERPINI2,5276
STX8,9482
LRP1B,53353
FRMD3,257019
ETNK2,55224
NHS,4810
LAT,27040
MSLN,10232
MOAP1,64112
EIF1AX,1964
RGPD1,400966
MAOA,4128
CDH8,1006
HK2,3099
NDUFS1,4719
SERINC2,347735
SF3B2,10992
GEN1,348654
CAPNS1,826
EIF2S2,8894
LAMA2,3908
EFHC1,114327
ZNF727,442319
TNFSF4,7292
DDX51,317781
ALDH18A1,5832
SMC1A,8243
SLC6A1,6529
SGK494,0
FAM92B,339145
TBXA2R,6915
NKAIN2,154215
FAM110C,642273
DPP4,1803
DGCR14,8220
VAPA,9218
WDR7,23335
OSR1,130497
SLC39A4,55630
ACRV1,56
KCNH8,131096
HIST2H3A,126961
FITM2,128486
CDCA7,83879
TBRG1,84897
TMEM62,80021
GRAMD2,196996
KRT77,374454
DYNC2LI1,51626
FLAD1,80308
GIN1,54826
FAM72A,729533
CMTM6,54918
TWISTNB,221830
OCEL1,79629
TMEM170A,124491
PAAF1,80227
CD9,928
TTLL7,79739
GPBAR1,151306
EMP1,2012
HAX1,10456
PRUNE2,158471
RBM19,9904
RNF222,643904
C15orf48,84419
RAPH1,65059
CTB-58E17.5,0
TTL,150465
AMHR2,269
CDH19,28513
AP2M1,1173
BTNL9,153579
MNX1,3110
MED10,84246
INSIG1,3638
KCNK5,8645
PPEF1,5475
DDX39A,10212
PKDREJ,10343
CGGBP1,8545
MTHFD1,4522
RENBP,5973
AMIGO2,347902
HSD17B3,3293
LLGL1,3996
OR2B6,26212
PLA2G4F,255189
DEPDC4,120863
KIF19,124602
MORN5,254956
C4orf21,55345
HSPA5,3309
MANBAL,63905
HLA-C,3107
C3orf38,285237
TUBGCP4,27229
POT1,25913
WDFY4,57705
DNAJC7,7266
ELK3,2004
FOXJ1,2302
FSBP,100861412
TMEM246,84302
PIGA,5277
MED27,9442
CTC1,80169
FIP1L1,81608
SCAI,286205
TRAT1,50852
NR4A1,3164
RPL18A,6142
MID1IP1,58526
MCHR2,84539
AC020907.1,0
TMEM161A,54929
SPRY4,81848
PXMP4,11264
NUDT8,254552
TMEM233,387890
HLA-DQB1,3119
UGT1A6,54578
LYPD1,116372
TAPT1,202018
LIPT2,387787
ZNF107,51427
GALNT2,2590
OSTC,58505
LINGO2,158038
ICAM2,3384
FHL2,2274
ZFP2,80108
CDHR4,389118
GHRHR,2692
TBX1,6899
CCDC142,84865
ZNF676,163223
ADAT3,113179
SNX3,8724
NUP155,9631
C8orf44,56260
KRT38,8687
FANCD2OS,115795
PVRL4,81607
PARK2,5071
P2RX7,5027
MLST8,64223
DDIT3,1649
C6ORF165,0
CD6,923
BMPR1A,657
OTUD4,54726
NRAS,4893
ODF3L2,284451
LIN54,132660
NLRP12,91662
CUTC,51076
ITCH,83737
TAOK2,9344
FOS,2353
GLUD2,2747
HOPX,84525
MMP9,4318
RHEBL1,121268
SCARB2,950
CGNL1,84952
C1orf222,85452
FOXD3,27022
POLD2,5425
PLXNC1,10154
MEX3A,92312
SLC9A7,84679
CHCHD10,400916
TRPM2,7226
UTP14C,9724
ZBED2,79413
EPPIN,57119
RFPL3,10738
TRAPPC3L,100128327
RP11-574K11.31,0
C1orf228,339541
TCEB3B,51224
ZBTB41,360023
RBM5,10181
DACH1,1602
ADAL,161823
PPARA,5465
HNRNPU,3192
PIP5K1C,23396
ATP2A1,487
KLRK1,22914
OGG1,4968
FAM60A,58516
ACAT1,38
GCSH,2653
CC2D1B,200014
RRM2,6241
ZC3HC1,51530
TRAPPC2L,51693
C15orf26,161502
FPR3,2359
RPLP1,6176
ATP6V0A1,535
PLIN2,123
RUNDC1,146923
RNF165,494470
RECK,8434
PHF1,5252
SLC26A2,1836
SIRPD,128646
MGP,4256
MOB3C,148932
ETF1,2107
ZDHHC17,23390
EMC8,10328
SLC39A8,64116
ZRANB2,9406
MEST,4232
DNAJC21,134218
GOLGA8R,101059918
MFF,56947
MAGI1,9223
C5orf46,389336
CORIN,10699
CMTM4,146223
DTYMK,1841
PTHLH,5744
TP53TG3B,24150
RP11-146D12.2,0
GNAS,2778
CENPI,2491
VPS13C,54832
OGN,4969
C9orf169,375791
RBAK,57786
ALPK2,115701
NDUFS6,4726
HDAC3,8841
LYSMD2,256586
TMEM254,80195
CHKB-CPT1B,0
SLC12A8,84561
FAHD1,81889
IL3RA,3563
BTD,686
NELFA,7469
IL18,3606
KRT16,3868
CXXC5,51523
MAGOHB,55110
MPEG1,219972
RIPPLY3,53820
PPP1R12C,54776
ZNF333,84449
CTD-2370N5.3,0
CLDN2,9075
GUF1,60558
AC092811.1,0
DNAH1,25981
CAD,790
CLEC19A,0
BMP2,650
ADRM1,11047
HIST1H2AG,8329
MAMLD1,10046
UGGT1,56886
POLR1A,25885
WNT3A,89780
ZNHIT2,741
PLEKHM3,389072
FOLR1,2348
KIAA1468,57614
PFKM,5213
MAPK6,5597
DMGDH,29958
SESN1,27244
CCR8,1237
UFC1,51506
TRERF1,55809
BTG2,7832
GINS3,64785
HSPB11,51668
COL24A1,255631
LSAMP,4045
ATP6V1E2,90423
RHOBTB2,23221
EGLN3,112399
HSPB6,126393
SLC19A1,6573
TPBG,7162
MRPL45,84311
KIF13B,23303
TP53TG3,24150
CRISPLD1,83690
LCE5A,254910
WNT7B,7477
SEPT5,2812
DFFA,1676
SASH1,23328
RPL36A,6173
TRIM25,7706
SERPINB13,5275
USP28,57646
AC074091.13,0
ARHGAP9,64333
CEP55,55165
CNTD1,124817
GAB3,139716
AP2A1,160
CD300LF,146722
MCM10,55388
PTPRG,5793
PIEZO1,9780
RP11-122A3.2,0
EPT1,85465
HDGFRP3,0
HMCES,56941
FAAH,2166
ABCA12,26154
FYN,2534
BBS4,585
EPB42,2038
MRPL18,29074
USP27X,389856
RILPL2,196383
SSR3,6747
CDK12,51755
HOXD12,3238
SMARCD1,6602
ANKRD26,22852
ABCE1,6059
SMARCD3,6604
CYB5R2,51700
DNMT3A,1788
HLX,3142
ZBTB4,57659
NCKAP1,10787
MRAP2,112609
KLHDC7A,127707
RPA3-AS1,0
ABHD17B,51104
FAM69B,138311
TRIO,7204
ABCC4,10257
MAGEB2,4113
XPNPEP1,7511
C9orf152,401546
GPRASP1,9737
PRMT2,3275
APOC1,341
FAM107A,11170
MORF4L1,10933
ADAMTSL3,57188
C9orf114,51490
DLGAP5,9787
DKK1,22943
ITGA1,3672
SERPINA4,5267
DLG3,1741
IGF2BP1,10642
DGUOK,1716
ZNF488,118738
ATP5J2,9551
FAM134C,162427
FUOM,282969
SRSF1,6426
ARAP2,116984
ARID3A,1820
CLEC14A,161198
CCDC102B,79839
SOS2,6655
RNF187,149603
PIGR,5284
TBC1D9B,23061
SSC5D,284297
CYBB,1536
BOD1,91272
REEP3,221035
SLC24A3,57419
NPNT,255743
KLC2,64837
GPR137,56834
DR1,1810
SLC22A18AS,5003
CTDSP2,10106
SPZ1,84654
AC008443.1,0
OR4D6,219983
ARMC8,25852
LRP8,7804
MPPED1,758
COX7A2L,9167
AMPD3,272
SPHK1,8877
PRMT5,10419
CLEC2L,154790
STIP1,10963
SLC10A7,84068
ABLIM1,3983
ATXN1L,342371
PUM2,23369
UBE2I,7329
UGT8,7368
WDR48,57599
PIGN,23556
ORM1,5004
GIT2,9815
CNOT1,23019
CGN,57530
CSNK2A3,283106
SNCB,6620
BMPER,168667
RUVBL1,8607
TRABD2B,388630
SDC3,9672
CNIH2,254263
CERS2,29956
KIAA1456,57604
KIF21B,23046
TNFSF11,8600
PRSS27,83886
ANKS1A,23294
AC006449.1,0
NOTCH4,4855
LTK,4058
HYLS1,219844
MSL2,55167
ANKDD1A,348094
SCML4,256380
ZNF444,55311
ZSWIM7,125150
DPH7,92715
JAKMIP3,282973
CDH24,64403
AKAP2,11217
SCN8A,6334
METTL5,29081
ADSSL1,122622
ADHFE1,137872
SLC7A11,23657
SLCO4C1,353189
RANBP6,26953
STAU1,6780
RP11-159G9.5,0
RHOQ,23433
PAQR3,152559
PCDHB17,0
ABCA13,154664
PARP1,142
PDE7B,27115
ZNF12,7559
CLRN2,645104
WIPF3,644150
PPP1R13B,23368
GCOM1,145781
DDX10,1662
TRAK1,22906
IFI27,3429
VSTM5,387804
TMEM219,124446
ZMYND15,84225
NAA38,51691
ASNS,440
ZNF620,253639
VDAC2,7417
METTL21C,196541
GOLGA8Q,0
PSMA2,5683
AMY1C,276
GDF5,8200
DKK3,27122
ATP7A,538
HLA-DQB2,3120
HOXC8,3224
ZC3HAV1L,92092
KNSTRN,90417
EHMT1,79813
SGMS1,259230
ZNF844,284391
MYBPHL,343263
ZNF181,339318
MAP1LC3B,81631
LMO7,4008
TFAP2A,7020
RAB4B,53916
C7orf43,55262
APIP,51074
SRD5A1,6715
NUFIP2,57532
SUPT3H,8464
CREB3L1,90993
FAM109A,144717
GLDN,342035
DUSP18,150290
SCUBE1,80274
INMT,11185
FAM71A,149647
ADAMTSL5,339366
MRGBP,55257
CBWD7,220869
ASRGL1,80150
BIRC5,332
SMCO3,440087
CYP4V2,285440
SAMD4B,55095
RNF13,11342
HMG20A,10363
CSK,1445
ATP6V0E1,8992
RHOJ,57381
GLIPR1L2,144321
TIRAP,114609
ZNF709,163051
DNAH7,56171
LY96,23643
HIST1H2AL,8329
HEPH,9843
TLR2,7097
TYSND1,219743
LRRC36,55282
NDUFAF3,25915
GALNT1,2589
VRK3,51231
ATAD2,29028
NDUFA4L2,56901
TNFRSF14,8764
WNT16,51384
PCDHAC2,56134
ZC3H12A,80149
CPNE2,221184
GOLGA8J,653073
FSIP2,401024
UNK,85451
TPO,7173
SEC22C,9117
GPSM2,29899
CEACAM8,1088
C17orf67,339210
CMBL,134147
ZCWPW2,152098
PZP,5858
C17orf80,55028
RNMT,8731
ADAMTS17,170691
MMP24,10893
WIZ,58525
MAZ,4150
CEBPG,1054
SYT6,148281
CNPY1,285888
TP53TG3D,24150
UBR2,23304
GNG7,2788
ZFHX4,79776
CENPN,55839
LCTL,197021
C10orf99,387695
NEK1,4750
TTLL9,164395
SEMA6A,57556
FNIP2,57600
KRTCAP2,200185
SIAH2,6478
WNT10A,80326
LPCAT3,10162
RAB3D,9545
LRRC28,123355
UBA2,10054
PSMC3,5702
C16orf45,89927
PLCE1,51196
CNFN,84518
IFFO2,126917
RGS20,8601
UBAP2L,9898
ORC6,23594
BBS12,166379
RECQL,5965
ANKRD23,200539
PMS1,5378
C11orf63,79864
NR4A2,4929
TPPP3,51673
LZTFL1,54585
NFYB,4801
FAM204A,63877
NAGS,162417
GLP2R,9340
ZNF577,84765
DSG2,1829
LRCH3,84859
CABP4,57010
C15orf57,90416
S100A3,6274
SLC22A4,6583
ANKRD1,27063
TMUB1,83590
AP3M2,10947
PDIA5,10954
NUSAP1,51203
LRRC45,201255
IK,3550
SMNDC1,10285
SPRYD7,57213
BUB3,9184
TRAIP,10293
NHSL2,340527
MRPS26,64949
RNF7,9616
ZNF385D,79750
SLC25A22,79751
SCARF1,8578
MTOR,2475
ARHGEF4,50649
USP35,57558
PTPN3,5774
C9orf84,158401
FAM98A,25940
GUCY1B3,2983
CDCA4,55038
MS4A6A,64231
NCF1,653361
CNTNAP3,79937
TBP,6908
KANK2,25959
CHEK2,11200
KIAA1244,57221
SGCE,8910
RERGL,79785
MDC1,9656
SNRPD2,6633
HNF4G,3174
GATA5,140628
CCRL2,9034
SPDL1,54908
AC018755.1,0
ST6GALNAC6,30815
TPST1,8460
ZNF322,79692
CDC34,997
PTPRN2,5799
EEF1A1,1915
PRDM15,63977
U2SURP,23350
MST4,0
STRN4,29888
TRIB1,10221
NELFCD,51497
UBE2Q1,55585
PRKCZ,5590
PPP2R5B,5526
DENND4A,10260
GLRX,2745
HIST1H3B,8350
ZNF454,285676
CDCA3,83461
PIFO,128344
SRGN,5552
FAM25B,643161
ADH1A,124
LDB2,9079
RRAD,6236
RABAC1,10567
IL27RA,9466
S100A11,6282
XPO4,64328
PFKFB2,5208
ARHGEF38,54848
MESP2,145873
CD97,976
GDA,9615
RAD51AP1,10635
PRPF4,9128
DEC1,50514
MGEA5,10724
BCL2L13,23786
CTNNAL1,8727
NME1-NME2,4831
ERVFRD-1,405754
GAL3ST1,9514
ADAMTS20,80070
FEZ2,9637
METTL20,254013
FGF21,26291
ODF2L,57489
FZD5,7855
CA1,759
ITIH4,3700
ZNF534,147658
CERS6,253782
CACNA2D4,93589
C10orf12,26148
